Race,FileCategory,File,PartType,PartName,Group,Slot,Subtype,Variant,Description,Vertices,PolyIndices
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,L_hand_container,Skeleton,Bone,,,Skeleton bone (L_hand_container),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,L_shield_container,Skeleton,Bone,,,Skeleton bone (L_shield_container),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,R_hand_container,Skeleton,Bone,,,Skeleton bone (R_hand_container),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Quiver_container,Skeleton,Bone,,,Skeleton bone (Quiver_container),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 L Toe0Nub001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0Nub001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,bone,Bip001 R Toe0Nub001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0Nub001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,null,Bip001 Footsteps,Rig,Helper,,,Null helper / rig node (Bip001 Footsteps),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,null,Bip001 Footsteps001,Rig,Helper,,,Null helper / rig node (Bip001 Footsteps001),,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,material,BRB_Standard_Units,material,,,,BRB_Standard_Units,,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,texture,Map #9,texture,,,,Map #9,,
Barbarian,cavalry-character,Barbarians/models/BRB_Cavalry_customizable.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_staff_A,Equipment,Weapon,staff,A,Staff (caster) variant A (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_Bow,Equipment,Weapon,bow,,Bow (ranged) variant - (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_staff_C,Equipment,Weapon,staff,C,Staff (caster) variant C (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_staff_B,Equipment,Weapon,staff,B,Staff (caster) variant B (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Shield_A,Equipment,Shield,shield,A,Shield variant A (off-hand),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Shield_C,Equipment,Shield,shield,C,Shield variant C (off-hand),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Shield_D,Equipment,Shield,shield,D,Shield variant D (off-hand),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Shield_B,Equipment,Shield,shield,B,Shield variant B (off-hand),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_sword_A,Equipment,Weapon,sword,A,Sword variant A (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_spear,Equipment,Weapon,spear,,Spear variant - (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_axe_A,Equipment,Weapon,axe,A,Axe variant A (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_sword_B,Equipment,Weapon,sword,B,Sword variant B (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_hammer_A,Equipment,Weapon,hammer,A,Hammer variant A (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_Dagger,Equipment,Weapon,dagger,,Dagger variant - (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_axe_B,Equipment,Weapon,axe,B,Axe variant B (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_hammer_B,Equipment,Weapon,hammer,B,Hammer variant B (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_weapon_axe_C,Equipment,Weapon,axe,C,Axe variant C (right-hand weapon mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Xtra_wood,Accessory,Extra,wood,,Wood/log carry prop,,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Xtra_bag,Accessory,Extra,bag,,Belt bag / pouch,,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_Xtra_quiver,Accessory,Extra,quiver,,Arrow quiver (back),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_F,Body,Body / Torso,,F,Body / Torso variant F (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_I,Body,Head,,I,Head variant I (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_J,Body,Head,,J,Head variant J (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_C,Body,Head,,C,Head variant C (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_A,Body,Body / Torso,,A,Body / Torso variant A (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_B,Body,Body / Torso,,B,Body / Torso variant B (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_E,Body,Body / Torso,,E,Body / Torso variant E (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_B,Body,Head,,B,Head variant B (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_D,Body,Body / Torso,,D,Body / Torso variant D (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_A,Body,Head,,A,Head variant A (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_shoulderpads_B,Body,Shoulders,,B,Shoulders variant B (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_G,Body,Body / Torso,,G,Body / Torso variant G (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_D,Body,Head,,D,Head variant D (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_F,Body,Head,,F,Head variant F (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_H,Body,Head,,H,Head variant H (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_shoulderpads_C,Body,Shoulders,,C,Shoulders variant C (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_shoulderpads_A,Body,Shoulders,,A,Shoulders variant A (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_E,Body,Head,,E,Head variant E (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_head_G,Body,Head,,G,Head variant G (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_C,Body,Body / Torso,,C,Body / Torso variant C (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_body_H,Body,Body / Torso,,H,Body / Torso variant H (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_arms_A,Body,Arms,,A,Arms variant A (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_legs_A,Body,Legs,,A,Legs variant A (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_arms_B,Body,Arms,,B,Arms variant B (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_legs_B,Body,Legs,,B,Legs variant B (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_arms_C,Body,Arms,,C,Arms variant C (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,mesh_part,BRB_legs_C,Body,Legs,,C,Legs variant C (swappable body mesh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),21,84
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),23,114
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),134,364
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),29,126
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),17,86
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),25,102
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),27,110
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),27,110
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),17,70
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),21,86
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),24,88
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),26,114
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),18,56
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),15,52
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),40,134
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),23,84
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),47,168
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),30,90
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),33,162
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),56,129
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),119,506
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),101,316
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),48,212
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),55,255
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),92,356
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),92,364
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),92,360
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),57,258
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),92,364
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),34,164
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),34,148
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),122,502
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),71,282
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),97,408
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),120,350
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),127,672
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),31,133
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),68,286
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),54,220
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),92,364
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),122,502
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),26,112
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),36,156
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),26,112
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),36,156
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),50,224
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),36,156
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 HeadNub,Skeleton,Bone,,,Skeleton bone (Bip001 HeadNub),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,L_hand_container,Skeleton,Bone,,,Skeleton bone (L_hand_container),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,L_shield_container,Skeleton,Bone,,,Skeleton bone (L_shield_container),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,R_hand_container,Skeleton,Bone,,,Skeleton bone (R_hand_container),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bone_wood,Skeleton,Bone,,,Skeleton bone (Bone_wood),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bone_bag,Skeleton,Bone,,,Skeleton bone (Bone_bag),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Quiver_container,Skeleton,Bone,,,Skeleton bone (Quiver_container),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 L Toe0Nub,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0Nub),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Barbarian,character,Barbarians/models/BRB_Characters_customizable.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
